# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  438       2.431050775490e-10       2.399163685469e-12      -7.836800978597e-12       6.618342935379e-15       1.234211848125e-13       9.108621336127e-15       1.553365503999e-15 
  439       2.441526309226e-10       2.379570416601e-12      -7.969222536010e-12       6.641389879069e-15       1.224538993715e-13       8.899981574841e-15       1.539428249478e-15 
  440       2.452268209851e-10       2.359687609369e-12      -8.097446239974e-12       6.664574530644e-15       1.214959996852e-13       8.694578890798e-15       1.525436132190e-15 
  441       2.463268414041e-10       2.339525566854e-12      -8.221445591398e-12       6.687895759024e-15       1.205474269610e-13       8.492413118365e-15       1.511390847842e-15 
  442       2.474518666767e-10       2.319094802961e-12      -8.341194513337e-12       6.711352391746e-15       1.196081181115e-13       8.293483223906e-15       1.497294112376e-15 
  443       2.486010520123e-10       2.298406043622e-12      -8.456667355184e-12       6.734943214686e-15       1.186780057223e-13       8.097787298976e-15       1.483147662045e-15 
  444       2.497735332158e-10       2.277470228006e-12      -8.567838896859e-12       6.758666971779e-15       1.177570180201e-13       7.905322553511e-15       1.468953253483e-15 
  445       2.509684265703e-10       2.256298509721e-12      -8.674684353007e-12       6.782522364736e-15       1.168450788407e-13       7.716085309028e-15       1.454712663776e-15 
  446       2.521848287200e-10       2.234902258017e-12      -8.777179377187e-12       6.806508052764e-15       1.159421075969e-13       7.530070991814e-15       1.440427690537e-15 
  447       2.534218165535e-10       2.213293058997e-12      -8.875300066062e-12       6.830622652285e-15       1.150480192466e-13       7.347274126119e-15       1.426100151978e-15 
  448       2.546784470862e-10       2.191482716815e-12      -8.969022963600e-12       6.854864736654e-15       1.141627242607e-13       7.167688327356e-15       1.411731886980e-15 
  449       2.559537573438e-10       2.169483254889e-12      -9.058325065257e-12       6.879232835880e-15       1.132861285911e-13       6.991306295288e-15       1.397324755167e-15 
  450       2.572467642448e-10       2.147306917099e-12      -9.143183822177e-12       6.903725436342e-15       1.124181336389e-13       6.818119807226e-15       1.382880636979e-15 
  451       2.585564644836e-10       2.124966168995e-12      -9.223577145381e-12       6.928340980512e-15       1.115586362219e-13       6.648119711221e-15       1.368401433741e-15 
  452       2.598818344135e-10       2.102473699002e-12      -9.299483409958e-12       6.953077866670e-15       1.107075285434e-13       6.481295919257e-15       1.353889067739e-15 
  453       2.612218299295e-10       2.079842419626e-12      -9.370881459263e-12       6.977934448626e-15       1.098646981592e-13       6.317637400449e-15       1.339345482290e-15 
  454       2.625753863514e-10       2.057085468659e-12      -9.437750609103e-12       7.002909035437e-15       1.090300279465e-13       6.157132174230e-15       1.324772641817e-15 
  455       2.639414183066e-10       2.034216210380e-12      -9.500070651936e-12       7.027999891126e-15       1.082033960713e-13       5.999767303552e-15       1.310172531918e-15 
  456       2.653188196130e-10       2.011248236767e-12      -9.557821861057e-12       7.053205234404e-15       1.073846759568e-13       5.845528888074e-15       1.295547159438e-15 
  457       2.667064631623e-10       1.988195368696e-12      -9.610984994798e-12       7.078523238385e-15       1.065737362508e-13       5.694402057359e-15       1.280898552545e-15 
  458       2.681032008023e-10       1.965071657149e-12      -9.659541300713e-12       7.103952030306e-15       1.057704407946e-13       5.546370964067e-15       1.266228760799e-15 
  459       2.695078632205e-10       1.941891384421e-12      -9.703472519776e-12       7.129489691250e-15       1.049746485901e-13       5.401418777148e-15       1.251539855228e-15 
  460       2.709192598266e-10       1.918669065318e-12      -9.742760890571e-12       7.155134255858e-15       1.041862137683e-13       5.259527675038e-15       1.236833928393e-15 
  461       2.723361786354e-10       1.895419448372e-12      -9.777389153487e-12       7.180883712053e-15       1.034049855571e-13       5.120678838851e-15       1.222113094470e-15 
  462       2.737573861504e-10       1.872157517037e-12      -9.807340554906e-12       7.206736000760e-15       1.026308082496e-13       4.984852445571e-15       1.207379489314e-15 
  463       2.751816272457e-10       1.848898490900e-12      -9.832598851401e-12       7.232689015620e-15       1.018635211716e-13       4.852027661251e-15       1.192635270534e-15 
  464       2.766076250498e-10       1.825657826882e-12      -9.853148313924e-12       7.258740602712e-15       1.011029586500e-13       4.722182634201e-15       1.177882617570e-15 
  465       2.780340808281e-10       1.802451220449e-12      -9.868973732003e-12       7.284888560272e-15       1.003489499805e-13       4.595294488187e-15       1.163123731756e-15 
  466       2.794598111739e-10       1.779293558756e-12      -9.880068056895e-12       7.311130576921e-15       9.960134799937e-14       4.471340079164e-15       1.148360650119e-15 
  467       2.808841645282e-10       1.756195741715e-12      -9.886455584970e-12       7.337464044796e-15       9.886011584322e-14       4.350298305326e-15       1.133594680206e-15 
  468       2.823066174247e-10       1.733167764122e-12      -9.888169505884e-12       7.363886240032e-15       9.812524283297e-14       4.232147855729e-15       1.118826947762e-15 
  469       2.837266383149e-10       1.710219755371e-12      -9.885244337380e-12       7.390394383420e-15       9.739671609877e-14       4.116866446897e-15       1.104058581389e-15 
  470       2.851436875270e-10       1.687361980085e-12      -9.877715933695e-12       7.416985640083e-15       9.667452056385e-14       4.004430816432e-15       1.089290712517e-15 
  471       2.865572172248e-10       1.664604838735e-12      -9.865621493963e-12       7.443657119167e-15       9.595863892821e-14       3.894816716635e-15       1.074524475369e-15 
  472       2.879666713658e-10       1.641958868275e-12      -9.848999570618e-12       7.470405873527e-15       9.524905165246e-14       3.787998908118e-15       1.059761006934e-15 
  473       2.893714856604e-10       1.619434742766e-12      -9.827890077803e-12       7.497228899405e-15       9.454573694155e-14       3.683951153417e-15       1.045001446937e-15 
  474       2.907710875301e-10       1.597043274003e-12      -9.802334299770e-12       7.524123136124e-15       9.384867072854e-14       3.582646210610e-15       1.030246937807e-15 
  475       2.921648960666e-10       1.574795412142e-12      -9.772374899290e-12       7.551085465767e-15       9.315782665835e-14       3.484055826930e-15       1.015498624645e-15 
  476       2.935523219899e-10       1.552702246329e-12      -9.738055926052e-12       7.578112712863e-15       9.247317607159e-14       3.388150732380e-15       1.000757655198e-15 
  477       2.949327676076e-10       1.530775005323e-12      -9.699422825072e-12       7.605201644075e-15       9.179468798824e-14       3.294900633348e-15       9.860251798250e-16 
  478       2.963056267729e-10       1.509025058130e-12      -9.656522445099e-12       7.632348967881e-15       9.112232909148e-14       3.204274206222e-15       9.713023514671e-16 
  479       2.976702848438e-10       1.487463914623e-12      -9.609403047015e-12       7.659551334264e-15       9.045606371144e-14       3.116239091005e-15       9.565903256182e-16 
  480       2.990261186414e-10       1.466103226175e-12      -9.558114312242e-12       7.686805334392e-15       8.979585380895e-14       3.030761884929e-15       9.418902602937e-16 
  481       3.003724964086e-10       1.444954786281e-12      -9.502707351149e-12       7.714107500306e-15       8.914165895933e-14       2.947808136071e-15       9.272033160002e-16 
  482       3.017087777690e-10       1.424030531189e-12      -9.443234711453e-12       7.741454304604e-15       8.849343633613e-14       2.867342336966e-15       9.125306557054e-16 
  483       3.030343136853e-10       1.403342540527e-12      -9.379750386628e-12       7.768842160127e-15       8.785114069495e-14       2.789327918225e-15       8.978734448071e-16 
  484       3.043484464179e-10       1.382903037927e-12      -9.312309824305e-12       7.796267419644e-15       8.721472435712e-14       2.713727242146e-15       8.832328511030e-16 
  485       3.056505094837e-10       1.362724391656e-12      -9.240969934681e-12       7.823726375537e-15       8.658413719356e-14       2.640501596330e-15       8.686100447607e-16 
  486       3.069398276148e-10       1.342819115240e-12      -9.165789098923e-12       7.851215259484e-15       8.595932660847e-14       2.569611187300e-15       8.540061982864e-16 
  487       3.082157167171e-10       1.323199868094e-12      -9.086827177569e-12       7.878730242147e-15       8.534023752316e-14       2.501015134107e-15       8.394224864951e-16 
  488       3.094774838288e-10       1.303879456148e-12      -9.004145518940e-12       7.906267432858e-15       8.472681235976e-14       2.434671461955e-15       8.248600864800e-16 
  489       3.107244270792e-10       1.284870832472e-12      -8.917806967536e-12       7.933822879298e-15       8.411899102504e-14       2.370537095808e-15       8.103201775820e-16 
  490       3.119558356474e-10       1.266187097907e-12      -8.827875872449e-12       7.961392567190e-15       8.351671089412e-14       2.308567854009e-15       7.958039413593e-16 
  491       3.131709897208e-10       1.247841501689e-12      -8.734418095762e-12       7.988972419977e-15       8.291990679429e-14       2.248718441893e-15       7.813125615570e-16 
  492       3.143691604538e-10       1.229847442080e-12      -8.637501020959e-12       8.016558298513e-15       8.232851098875e-14       2.190942445403e-15       7.668472240764e-16 
  493       3.155496099265e-10       1.212218466989e-12      -8.537193561323e-12       8.044146000743e-15       8.174245316037e-14       2.135192324702e-15       7.524091169449e-16 
  494       3.167115911034e-10       1.194968274605e-12      -8.433566168347e-12       8.071731261394e-15       8.116166039548e-14       2.081419407793e-15       7.379994302856e-16 
  495       3.178543477919e-10       1.178110714024e-12      -8.326690840137e-12       8.099309751653e-15       8.058605716761e-14       2.029573884129e-15       7.236193562863e-16 
  496       3.189771146011e-10       1.161659785870e-12      -8.216641129815e-12       8.126877078857e-15       8.001556532128e-14       1.979604798231e-15       7.092700891697e-16 
  497       3.200791169002e-10       1.145629642929e-12      -8.103492153925e-12       8.154428786178e-15       7.945010405576e-14       1.931460043300e-15       6.949528251627e-16 
  498       3.211595707775e-10       1.130034590773e-12      -7.987320600840e-12       8.181960352305e-15       7.888958990883e-14       1.885086354834e-15       6.806687624657e-16 
  499       3.222176829988e-10       1.114889088389e-12      -7.868204739161e-12       8.209467191132e-15       7.833393674054e-14       1.840429304243e-15       6.664191012228e-16 
  500       3.232526509662e-10       1.100207748802e-12      -7.746224426130e-12       8.236944651442e-15       7.778305571701e-14       1.797433292460e-15       6.522050434907e-16 
  501       3.242636626766e-10       1.086005339708e-12      -7.621461116028e-12       8.264388016591e-15       7.723685529416e-14       1.756041543562e-15       6.380277932084e-16 
